epoch,itr,loss,maskA,maskB,time_ms
1,337,0.04285,28.00000,36.00000,1057
1,353,0.04123,32.00000,32.00000,1150
1,369,0.03971,34.00000,30.00000,1158
1,385,0.03831,36.00000,28.00000,1161
2,1,0.00575,32.00000,32.00000,1129
2,17,0.00544,37.00000,27.00000,1189
2,33,0.00525,34.00000,30.00000,1163
2,49,0.00523,33.00000,31.00000,1142
2,65,0.00512,35.00000,29.00000,1144
2,81,0.00503,36.00000,28.00000,1158
2,97,0.00497,38.00000,26.00000,1226
2,113,0.00488,28.00000,36.00000,1058
2,129,0.00481,26.00000,38.00000,1026
2,145,0.00476,34.00000,30.00000,1161
2,161,0.00467,37.00000,27.00000,3718
2,177,0.00460,32.00000,32.00000,1149
2,193,0.00454,28.00000,36.00000,1063
2,209,0.00448,33.00000,31.00000,1145
2,225,0.00443,33.00000,31.00000,1154
2,241,0.00437,29.00000,35.00000,1103
2,257,0.00432,35.00000,29.00000,1167
2,273,0.00427,37.00000,27.00000,1192
2,289,0.00422,30.00000,34.00000,1087
2,305,0.00419,37.00000,27.00000,1188
2,321,0.00417,32.00000,32.00000,1154
2,337,0.00414,26.00000,38.00000,1027
2,353,0.00412,34.00000,30.00000,1165
2,369,0.00410,29.00000,35.00000,1101
2,385,0.00408,33.00000,31.00000,1152
3,1,0.00332,37.00000,27.00000,1221
3,17,0.00387,37.00000,27.00000,1186
3,33,0.00394,34.00000,30.00000,1160
3,49,0.00395,31.00000,33.00000,1139
3,65,0.00397,31.00000,33.00000,1139
3,81,0.00398,30.00000,34.00000,1085
3,97,0.00400,27.00000,37.00000,1059
3,113,0.00404,27.00000,37.00000,1063
3,129,0.00408,35.00000,29.00000,1164
3,145,0.00412,26.00000,38.00000,1019
3,161,0.00418,35.00000,29.00000,3662
3,177,0.00421,29.00000,35.00000,1090
3,193,0.00422,34.00000,30.00000,1152
3,209,0.00425,28.00000,36.00000,1063
3,225,0.00426,25.00000,39.00000,997
3,241,0.00432,34.00000,30.00000,1160
3,257,0.00434,31.00000,33.00000,1135
3,273,0.00439,33.00000,31.00000,1155
3,289,0.00444,25.00000,39.00000,3653
3,305,0.00452,27.00000,37.00000,1052
3,321,0.00456,36.00000,28.00000,1152
3,337,0.00461,28.00000,36.00000,1062
3,353,0.00467,28.00000,36.00000,1057
3,369,0.00470,30.00000,34.00000,1085
3,385,0.00475,32.00000,32.00000,1150
4,1,0.00510,32.00000,32.00000,1161
4,17,0.00587,32.00000,32.00000,1146
4,33,0.00602,37.00000,27.00000,1194
4,49,0.00618,32.00000,32.00000,1156
4,65,0.00632,38.00000,26.00000,1216
4,81,0.00640,37.00000,27.00000,1189
4,97,0.00644,34.00000,30.00000,1163
4,113,0.00656,27.00000,37.00000,1061
4,129,0.00667,36.00000,28.00000,1161
4,145,0.00683,26.00000,38.00000,1025
4,161,0.00697,27.00000,37.00000,3825
4,177,0.00701,30.00000,34.00000,1084
4,193,0.00715,28.00000,36.00000,1062
4,209,0.00726,26.00000,38.00000,1024
4,225,0.00736,26.00000,38.00000,1024
4,241,0.00744,35.00000,29.00000,1155
4,257,0.00755,31.00000,33.00000,1139
4,273,0.00766,32.00000,32.00000,1149
4,289,0.00782,29.00000,35.00000,1101
4,305,0.00791,33.00000,31.00000,1159
4,321,0.00798,29.00000,35.00000,1106
4,337,0.00807,36.00000,28.00000,1153
4,353,0.00814,37.00000,27.00000,1185
4,369,0.00822,33.00000,31.00000,1142
4,385,0.00829,36.00000,28.00000,1161
5,1,0.00927,38.00000,26.00000,1203
5,17,0.01054,36.00000,28.00000,1160
5,33,0.01055,36.00000,28.00000,1155
5,49,0.01031,28.00000,36.00000,1063
5,65,0.01012,34.00000,30.00000,1160
5,81,0.01007,30.00000,34.00000,2491
5,97,0.00999,27.00000,37.00000,1059
5,113,0.00991,34.00000,30.00000,1162
5,129,0.00991,33.00000,31.00000,3660
5,145,0.00985,31.00000,33.00000,1134
5,161,0.00984,33.00000,31.00000,1161
5,177,0.00985,32.00000,32.00000,3690
5,193,0.00979,32.00000,32.00000,3658
5,209,0.00984,36.00000,28.00000,1164
5,225,0.00989,28.00000,36.00000,1062
5,241,0.00996,32.00000,32.00000,1155
5,257,0.00999,26.00000,38.00000,1028
5,273,0.01002,29.00000,35.00000,1090
5,289,0.01003,36.00000,28.00000,1156
5,305,0.01009,34.00000,30.00000,1158
5,321,0.01013,26.00000,38.00000,1026
5,337,0.01019,32.00000,32.00000,1152
5,353,0.01025,38.00000,26.00000,1215
5,369,0.01031,26.00000,38.00000,1021
5,385,0.01036,37.00000,27.00000,1187
epoch,itr,loss,maskA,maskB,time_ms
1,1,0.45217,28.00000,36.00000,919
1,17,0.21370,36.00000,28.00000,748
1,33,0.13807,27.00000,37.00000,960
1,49,0.10553,32.00000,32.00000,1130
1,65,0.09274,37.00000,27.00000,1199
1,81,0.09089,30.00000,34.00000,845
1,97,0.09768,26.00000,38.00000,1013
1,113,0.10238,38.00000,26.00000,1209
1,129,0.10567,27.00000,37.00000,1058
1,145,0.10712,26.00000,38.00000,1022
1,161,0.10779,33.00000,31.00000,1155
1,177,0.10684,31.00000,33.00000,1138
1,193,0.10507,27.00000,37.00000,1061
1,209,0.10236,33.00000,31.00000,1164
1,225,0.09922,35.00000,29.00000,1156
1,241,0.09589,36.00000,28.00000,3674
1,257,0.09267,29.00000,35.00000,1097
1,273,0.08950,33.00000,31.00000,1155
1,289,0.08645,30.00000,34.00000,1078
1,305,0.08354,29.00000,35.00000,1104
1,321,0.08084,27.00000,37.00000,1063
1,337,0.07827,28.00000,36.00000,1058
1,353,0.07589,32.00000,32.00000,1153
1,369,0.07365,34.00000,30.00000,1153
1,385,0.07163,36.00000,28.00000,1156
epoch,itr,loss,maskA,maskB,time_ms
1,1,0.45190,38.00000,26.00000,1010
1,17,0.21224,36.00000,28.00000,740
1,33,0.13505,27.00000,37.00000,1020
1,49,0.10440,32.00000,32.00000,1013
1,65,0.09790,37.00000,27.00000,810
1,81,0.09545,30.00000,34.00000,1073
1,97,0.09410,26.00000,38.00000,1017
1,113,0.09265,38.00000,26.00000,1215
1,129,0.09082,27.00000,37.00000,1057
1,145,0.08848,26.00000,38.00000,1019
1,161,0.08627,33.00000,31.00000,1156
1,177,0.08333,31.00000,33.00000,1136
1,193,0.07995,27.00000,37.00000,1063
1,209,0.07644,33.00000,31.00000,1156
1,225,0.07297,35.00000,29.00000,1161
1,241,0.06963,36.00000,28.00000,2058
1,257,0.06660,29.00000,35.00000,1099
1,273,0.06372,33.00000,31.00000,1164
1,289,0.06108,30.00000,34.00000,1088
1,305,0.05863,29.00000,35.00000,1102
1,321,0.05638,27.00000,37.00000,1067
1,337,0.05432,28.00000,36.00000,1062
1,353,0.05243,32.00000,32.00000,1150
1,369,0.05064,34.00000,30.00000,1159
1,385,0.04900,36.00000,28.00000,1380
epoch,itr,loss,maskA,maskB,time_ms
1,1,0.45204,32.00000,32.00000,1031
1,17,0.21347,36.00000,28.00000,1110
1,33,0.13829,27.00000,37.00000,729
1,49,0.11599,32.00000,32.00000,1139
1,65,0.12954,37.00000,27.00000,1187
1,81,0.15070,30.00000,34.00000,1077
1,97,0.16465,26.00000,38.00000,1015
1,113,0.17193,38.00000,26.00000,1208
1,129,0.17084,27.00000,37.00000,1056
1,145,0.16775,26.00000,38.00000,1019
1,161,0.16289,33.00000,31.00000,1156
1,177,0.15932,31.00000,33.00000,1138
1,193,0.15698,27.00000,37.00000,1063
1,209,0.15551,33.00000,31.00000,1158
1,225,0.15490,35.00000,29.00000,1167
1,241,0.15376,36.00000,28.00000,1143
1,257,0.15343,29.00000,35.00000,1087
1,273,0.15267,33.00000,31.00000,1142
1,289,0.15232,30.00000,34.00000,1058
1,305,0.15161,29.00000,35.00000,1085
1,321,0.15059,27.00000,37.00000,1059
1,337,0.14905,28.00000,36.00000,1052
1,353,0.14696,32.00000,32.00000,3686
1,369,0.14403,34.00000,30.00000,3687
1,385,0.14065,36.00000,28.00000,3675
2,1,0.04599,29.00000,35.00000,1089
2,17,0.04172,37.00000,27.00000,1186
2,33,0.03609,34.00000,30.00000,1159
2,49,0.03163,33.00000,31.00000,1150
2,65,0.02815,35.00000,29.00000,1168
2,81,0.02530,36.00000,28.00000,1159
2,97,0.02301,38.00000,26.00000,1213
2,113,0.02106,28.00000,36.00000,1056
2,129,0.01942,26.00000,38.00000,1021
2,145,0.01800,34.00000,30.00000,1155
2,161,0.01678,37.00000,27.00000,1188
2,177,0.01573,32.00000,32.00000,1142
2,193,0.01481,28.00000,36.00000,1057
2,209,0.01400,33.00000,31.00000,1156
2,225,0.01327,33.00000,31.00000,1140
2,241,0.01264,29.00000,35.00000,1089
2,257,0.01207,35.00000,29.00000,1165
2,273,0.01155,37.00000,27.00000,1187
2,289,0.01109,30.00000,34.00000,1074
2,305,0.01067,37.00000,27.00000,1181
2,321,0.01029,32.00000,32.00000,1149
2,337,0.00995,26.00000,38.00000,1020
2,353,0.00962,34.00000,30.00000,1156
2,369,0.00933,29.00000,35.00000,1102
2,385,0.00905,33.00000,31.00000,1145
3,1,0.00290,37.00000,27.00000,1217
3,17,0.00274,37.00000,27.00000,849
3,33,0.00277,34.00000,30.00000,1153
3,49,0.00275,31.00000,33.00000,1130
3,65,0.00274,31.00000,33.00000,1134
3,81,0.00272,30.00000,34.00000,3606
3,97,0.00271,27.00000,37.00000,1054
3,113,0.00270,27.00000,37.00000,1061
3,129,0.00270,35.00000,29.00000,1160
3,145,0.00269,26.00000,38.00000,1020
3,161,0.00270,35.00000,29.00000,1151
3,177,0.00270,29.00000,35.00000,1099
3,193,0.00270,34.00000,30.00000,1155
3,209,0.00270,28.00000,36.00000,1049
3,225,0.00270,25.00000,39.00000,996
3,241,0.00270,34.00000,30.00000,1155
3,257,0.00270,31.00000,33.00000,1130
3,273,0.00271,33.00000,31.00000,1154
3,289,0.00271,25.00000,39.00000,998
3,305,0.00272,27.00000,37.00000,1060
3,321,0.00273,36.00000,28.00000,1149
3,337,0.00274,28.00000,36.00000,1059
3,353,0.00274,28.00000,36.00000,1060
3,369,0.00274,30.00000,34.00000,1091
3,385,0.00275,32.00000,32.00000,1145
4,1,0.00272,35.00000,29.00000,1170
4,17,0.00292,32.00000,32.00000,1144
4,33,0.00301,37.00000,27.00000,1189
4,49,0.00303,32.00000,32.00000,1146
4,65,0.00303,38.00000,26.00000,1216
4,81,0.00304,37.00000,27.00000,1190
4,97,0.00305,34.00000,30.00000,1139
4,113,0.00306,27.00000,37.00000,1060
4,129,0.00308,36.00000,28.00000,1145
4,145,0.00309,26.00000,38.00000,1015
4,161,0.00311,27.00000,37.00000,1062
4,177,0.00312,30.00000,34.00000,1082
4,193,0.00313,28.00000,36.00000,1559
4,209,0.00316,26.00000,38.00000,1018
4,225,0.00317,26.00000,38.00000,1019
4,241,0.00318,35.00000,29.00000,1151
4,257,0.00321,31.00000,33.00000,1139
4,273,0.00322,32.00000,32.00000,1151
4,289,0.00324,29.00000,35.00000,3608
4,305,0.00326,33.00000,31.00000,1154
4,321,0.00327,29.00000,35.00000,1103
4,337,0.00329,36.00000,28.00000,1153
4,353,0.00331,37.00000,27.00000,3419
4,369,0.00333,33.00000,31.00000,1147
4,385,0.00335,36.00000,28.00000,1158
5,1,0.00368,28.00000,36.00000,1084
5,17,0.00375,36.00000,28.00000,1139
5,33,0.00386,36.00000,28.00000,1144
5,49,0.00388,28.00000,36.00000,1058
5,65,0.00388,34.00000,30.00000,1156
5,81,0.00389,30.00000,34.00000,1086
5,97,0.00392,27.00000,37.00000,1059
5,113,0.00393,34.00000,30.00000,1153
5,129,0.00396,33.00000,31.00000,1156
5,145,0.00397,31.00000,33.00000,1136
5,161,0.00400,33.00000,31.00000,1153
5,177,0.00402,32.00000,32.00000,1151
5,193,0.00402,32.00000,32.00000,1143
5,209,0.00403,36.00000,28.00000,1151
5,225,0.00404,28.00000,36.00000,1062
5,241,0.00405,32.00000,32.00000,1151
5,257,0.00408,26.00000,38.00000,1029
5,273,0.00410,29.00000,35.00000,1105
5,289,0.00411,36.00000,28.00000,1148
5,305,0.00411,34.00000,30.00000,1160
5,321,0.00413,26.00000,38.00000,1015
5,337,0.00415,32.00000,32.00000,1156
5,353,0.00415,38.00000,26.00000,1219
5,369,0.00416,26.00000,38.00000,1024
5,385,0.00417,37.00000,27.00000,1188
6,1,0.00485,31.00000,33.00000,1152
6,17,0.00446,26.00000,38.00000,3496
6,33,0.00447,32.00000,32.00000,1134
6,49,0.00438,35.00000,29.00000,1163
6,65,0.00434,31.00000,33.00000,1143
6,81,0.00436,33.00000,31.00000,1144
6,97,0.00440,36.00000,28.00000,1157
6,113,0.00443,31.00000,33.00000,1140
6,129,0.00442,33.00000,31.00000,1158
6,145,0.00440,34.00000,30.00000,1148
6,161,0.00439,32.00000,32.00000,1146
6,177,0.00437,27.00000,37.00000,1063
6,193,0.00440,36.00000,28.00000,1145
6,209,0.00439,27.00000,37.00000,1057
6,225,0.00438,36.00000,28.00000,1157
6,241,0.00438,34.00000,30.00000,1153
6,257,0.00438,30.00000,34.00000,1087
6,273,0.00437,36.00000,28.00000,1157
6,289,0.00435,28.00000,36.00000,1061
6,305,0.00435,27.00000,37.00000,1064
6,321,0.00434,36.00000,28.00000,1155
6,337,0.00433,36.00000,28.00000,1156
6,353,0.00433,32.00000,32.00000,1144
6,369,0.00433,25.00000,39.00000,999
6,385,0.00433,33.00000,31.00000,1161
7,1,0.00420,28.00000,36.00000,3539
7,17,0.00431,27.00000,37.00000,1064
7,33,0.00435,36.00000,28.00000,1149
7,49,0.00436,37.00000,27.00000,1186
7,65,0.00434,34.00000,30.00000,2048
7,81,0.00433,31.00000,33.00000,1122
7,97,0.00439,30.00000,34.00000,1084
7,113,0.00442,36.00000,28.00000,1153
7,129,0.00447,29.00000,35.00000,1095
7,145,0.00452,37.00000,27.00000,1192
7,161,0.00456,36.00000,28.00000,1148
7,177,0.00460,31.00000,33.00000,1115
7,193,0.00463,29.00000,35.00000,1099
7,209,0.00464,37.00000,27.00000,1190
7,225,0.00465,37.00000,27.00000,1188
7,241,0.00465,27.00000,37.00000,1065
7,257,0.00465,28.00000,36.00000,1058
7,273,0.00466,25.00000,39.00000,3547
7,289,0.00466,32.00000,32.00000,1144
7,305,0.00467,36.00000,28.00000,1154
7,321,0.00467,36.00000,28.00000,1159
7,337,0.00467,33.00000,31.00000,1166
7,353,0.00467,32.00000,32.00000,1139
7,369,0.00467,33.00000,31.00000,1154
7,385,0.00468,31.00000,33.00000,1141
8,1,0.00579,26.00000,38.00000,1021
8,17,0.00494,34.00000,30.00000,1158
8,33,0.00498,34.00000,30.00000,1162
8,49,0.00497,33.00000,31.00000,1158
8,65,0.00496,33.00000,31.00000,1159
8,81,0.00507,33.00000,31.00000,1157
8,97,0.00508,25.00000,39.00000,973
8,113,0.00508,27.00000,37.00000,1057
8,129,0.00508,29.00000,35.00000,1091
8,145,0.00512,27.00000,37.00000,1067
8,161,0.00517,34.00000,30.00000,3690
8,177,0.00520,28.00000,36.00000,1056
8,193,0.00526,34.00000,30.00000,1161
8,209,0.00530,28.00000,36.00000,1064
8,225,0.00532,36.00000,28.00000,1151
8,241,0.00532,28.00000,36.00000,1059
8,257,0.00536,28.00000,36.00000,1062
8,273,0.00535,30.00000,34.00000,1088
8,289,0.00536,34.00000,30.00000,1151
8,305,0.00537,33.00000,31.00000,1154
8,321,0.00539,29.00000,35.00000,1103
8,337,0.00539,28.00000,36.00000,1055
8,353,0.00541,35.00000,29.00000,1159
8,369,0.00543,33.00000,31.00000,1159
8,385,0.00543,33.00000,31.00000,1160
9,1,0.00588,29.00000,35.00000,1080
9,17,0.00567,31.00000,33.00000,1617
9,33,0.00545,34.00000,30.00000,1151
9,49,0.00551,32.00000,32.00000,1147
9,65,0.00552,31.00000,33.00000,3637
9,81,0.00549,35.00000,29.00000,1171
9,97,0.00544,27.00000,37.00000,1066
9,113,0.00540,27.00000,37.00000,2061
9,129,0.00538,26.00000,38.00000,1015
9,145,0.00537,37.00000,27.00000,1191
9,161,0.00535,33.00000,31.00000,1162
9,177,0.00538,36.00000,28.00000,1160
9,193,0.00541,27.00000,37.00000,1061
9,209,0.00544,29.00000,35.00000,1103
9,225,0.00549,34.00000,30.00000,1158
9,241,0.00553,34.00000,30.00000,1163
9,257,0.00557,33.00000,31.00000,1149
9,273,0.00562,29.00000,35.00000,1101
9,289,0.00569,30.00000,34.00000,1087
9,305,0.00575,37.00000,27.00000,1184
9,321,0.00578,34.00000,30.00000,1158
9,337,0.00582,30.00000,34.00000,1088
9,353,0.00585,35.00000,29.00000,1161
9,369,0.00588,27.00000,37.00000,1054
9,385,0.00590,37.00000,27.00000,1187
10,1,0.00590,36.00000,28.00000,1155
10,17,0.00656,38.00000,26.00000,1218
10,33,0.00742,33.00000,31.00000,1159
10,49,0.00733,36.00000,28.00000,1144
10,65,0.00742,25.00000,39.00000,994
10,81,0.00729,33.00000,31.00000,1157
10,97,0.00721,33.00000,31.00000,1160
10,113,0.00720,31.00000,33.00000,1140
10,129,0.00718,34.00000,30.00000,1162
10,145,0.00722,33.00000,31.00000,1156
10,161,0.00733,29.00000,35.00000,1101
10,177,0.00742,36.00000,28.00000,1154
10,193,0.00750,25.00000,39.00000,1005
10,209,0.00764,34.00000,30.00000,1147
10,225,0.00765,29.00000,35.00000,1098
10,241,0.00766,34.00000,30.00000,1157
10,257,0.00768,35.00000,29.00000,1163
10,273,0.00767,26.00000,38.00000,1025
10,289,0.00768,28.00000,36.00000,1063
10,305,0.00767,34.00000,30.00000,1158
10,321,0.00774,34.00000,30.00000,1160
10,337,0.00779,25.00000,39.00000,993
10,353,0.00780,37.00000,27.00000,1175
10,369,0.00790,37.00000,27.00000,1191
10,385,0.00793,35.00000,29.00000,1163
11,1,0.00886,37.00000,27.00000,1174
11,17,0.00867,35.00000,29.00000,1162
11,33,0.00871,34.00000,30.00000,1159
11,49,0.00886,36.00000,28.00000,1157
11,65,0.00877,37.00000,27.00000,1190
11,81,0.00870,36.00000,28.00000,1154
11,97,0.00866,33.00000,31.00000,1158
11,113,0.00869,29.00000,35.00000,1103
11,129,0.00869,30.00000,34.00000,1076
11,145,0.00880,32.00000,32.00000,1148
11,161,0.00879,31.00000,33.00000,1145
11,177,0.00886,26.00000,38.00000,1025
11,193,0.00884,34.00000,30.00000,1160
11,209,0.00884,30.00000,34.00000,1085
11,225,0.00883,34.00000,30.00000,1162
11,241,0.00884,32.00000,32.00000,1154
11,257,0.00884,30.00000,34.00000,1091
11,273,0.00885,29.00000,35.00000,1112
11,289,0.00885,36.00000,28.00000,1164
11,305,0.00883,38.00000,26.00000,1226
11,321,0.00882,35.00000,29.00000,1163
11,337,0.00885,35.00000,29.00000,1165
11,353,0.00883,37.00000,27.00000,1189
11,369,0.00880,30.00000,34.00000,1083
11,385,0.00880,34.00000,30.00000,1163
12,1,0.01032,30.00000,34.00000,1121
12,17,0.00880,36.00000,28.00000,1157
12,33,0.00857,31.00000,33.00000,1145
12,49,0.00860,28.00000,36.00000,1064
12,65,0.00864,31.00000,33.00000,1142
12,81,0.00887,36.00000,28.00000,1161
12,97,0.00898,35.00000,29.00000,1171
12,113,0.00913,28.00000,36.00000,1064
12,129,0.00914,30.00000,34.00000,1087
12,145,0.00912,37.00000,27.00000,1191
12,161,0.00911,28.00000,36.00000,1063
12,177,0.00912,32.00000,32.00000,1156
12,193,0.00909,29.00000,35.00000,1101
12,209,0.00912,31.00000,33.00000,1142
12,225,0.00919,29.00000,35.00000,1103
12,241,0.00921,35.00000,29.00000,1172
12,257,0.00922,27.00000,37.00000,1068
12,273,0.00923,30.00000,34.00000,1077
12,289,0.00927,36.00000,28.00000,1160
12,305,0.00926,26.00000,38.00000,1022
12,321,0.00926,29.00000,35.00000,1094
12,337,0.00927,26.00000,38.00000,1075
12,353,0.00928,35.00000,29.00000,1158
12,369,0.00928,26.00000,38.00000,1023
12,385,0.00929,27.00000,37.00000,1059
13,1,0.00788,37.00000,27.00000,1184
13,17,0.00841,34.00000,30.00000,1164
13,33,0.00860,30.00000,34.00000,1090
13,49,0.00869,28.00000,36.00000,1067
13,65,0.00894,28.00000,36.00000,1068
13,81,0.00907,35.00000,29.00000,1167
13,97,0.00915,29.00000,35.00000,1109
13,113,0.00929,32.00000,32.00000,1150
13,129,0.00935,31.00000,33.00000,1138
13,145,0.00932,26.00000,38.00000,1023
13,161,0.00933,26.00000,38.00000,1023
13,177,0.00939,29.00000,35.00000,1107
13,193,0.00935,32.00000,32.00000,1151
13,209,0.00931,27.00000,37.00000,1071
13,225,0.00922,33.00000,31.00000,1152
13,241,0.00919,31.00000,33.00000,1135
13,257,0.00920,31.00000,33.00000,1143
13,273,0.00919,33.00000,31.00000,1155
13,289,0.00919,34.00000,30.00000,1170
13,305,0.00926,33.00000,31.00000,1163
13,321,0.00928,30.00000,34.00000,1093
13,337,0.00925,32.00000,32.00000,1151
13,353,0.00929,38.00000,26.00000,1223
13,369,0.00930,28.00000,36.00000,1068
13,385,0.00931,33.00000,31.00000,1163
14,1,0.00864,35.00000,29.00000,1188
14,17,0.00949,35.00000,29.00000,1171
14,33,0.00921,29.00000,35.00000,1108
14,49,0.00921,31.00000,33.00000,1144
14,65,0.00929,32.00000,32.00000,1140
14,81,0.00930,30.00000,34.00000,1079
14,97,0.00924,29.00000,35.00000,1107
14,113,0.00918,37.00000,27.00000,1193
14,129,0.00913,32.00000,32.00000,1886
14,145,0.00909,37.00000,27.00000,1191
14,161,0.00911,37.00000,27.00000,1191
14,177,0.00912,29.00000,35.00000,1107
14,193,0.00909,32.00000,32.00000,1160
14,209,0.00908,26.00000,38.00000,1022
14,225,0.00905,36.00000,28.00000,1156
14,241,0.00902,34.00000,30.00000,3656
14,257,0.00902,28.00000,36.00000,1065
14,273,0.00906,26.00000,38.00000,1027
14,289,0.00908,37.00000,27.00000,1192
14,305,0.00908,28.00000,36.00000,1063
14,321,0.00908,31.00000,33.00000,1139
14,337,0.00907,37.00000,27.00000,1192
14,353,0.00906,31.00000,33.00000,1138
14,369,0.00908,27.00000,37.00000,1064
14,385,0.00907,33.00000,31.00000,1157
15,1,0.00874,31.00000,33.00000,1131
15,17,0.00922,25.00000,39.00000,1005
15,33,0.00921,34.00000,30.00000,1152
15,49,0.00927,33.00000,31.00000,1158
15,65,0.00920,34.00000,30.00000,1158
15,81,0.00911,32.00000,32.00000,1159
15,97,0.00916,30.00000,34.00000,1079
15,113,0.00920,30.00000,34.00000,1088
15,129,0.00925,27.00000,37.00000,1066
15,145,0.00925,35.00000,29.00000,1166
15,161,0.00925,35.00000,29.00000,1163
15,177,0.00925,35.00000,29.00000,1165
15,193,0.00926,29.00000,35.00000,1100
15,209,0.00926,30.00000,34.00000,1092
15,225,0.00928,36.00000,28.00000,1150
15,241,0.00927,29.00000,35.00000,1092
15,257,0.00929,33.00000,31.00000,1148
15,273,0.00937,29.00000,35.00000,1100
15,289,0.00942,30.00000,34.00000,3611
15,305,0.00943,34.00000,30.00000,3693
15,321,0.00945,28.00000,36.00000,3597
15,337,0.00945,32.00000,32.00000,1149
15,353,0.00947,30.00000,34.00000,1089
15,369,0.00948,33.00000,31.00000,1161
15,385,0.00953,30.00000,34.00000,1080
16,1,0.01058,30.00000,34.00000,1107
16,17,0.00994,32.00000,32.00000,1152
16,33,0.01007,35.00000,29.00000,1169
16,49,0.01029,33.00000,31.00000,1165
16,65,0.01022,29.00000,35.00000,1112
16,81,0.01023,25.00000,39.00000,1011
16,97,0.01032,27.00000,37.00000,1066
16,113,0.01037,31.00000,33.00000,1145
16,129,0.01036,37.00000,27.00000,1191
16,145,0.01037,29.00000,35.00000,1106
16,161,0.01038,30.00000,34.00000,1092
16,177,0.01037,34.00000,30.00000,1171
16,193,0.01038,26.00000,38.00000,1032
16,209,0.01036,26.00000,38.00000,1031
16,225,0.01041,27.00000,37.00000,1058
16,241,0.01037,33.00000,31.00000,1165
16,257,0.01039,36.00000,28.00000,1160
16,273,0.01035,37.00000,27.00000,1194
16,289,0.01035,34.00000,30.00000,1163
16,305,0.01035,26.00000,38.00000,1031
16,321,0.01038,36.00000,28.00000,1162
16,337,0.01036,28.00000,36.00000,1068
16,353,0.01035,36.00000,28.00000,1159
16,369,0.01033,25.00000,39.00000,1010
16,385,0.01032,31.00000,33.00000,1135
17,1,0.01165,28.00000,36.00000,1101
17,17,0.01026,28.00000,36.00000,1068
17,33,0.00975,30.00000,34.00000,1088
17,49,0.00991,26.00000,38.00000,1027
17,65,0.00976,27.00000,37.00000,1066
17,81,0.00987,33.00000,31.00000,1161
17,97,0.00993,37.00000,27.00000,1196
17,113,0.00998,29.00000,35.00000,1109
17,129,0.00995,34.00000,30.00000,1162
17,145,0.00998,31.00000,33.00000,1143
17,161,0.00999,34.00000,30.00000,1166
17,177,0.01000,35.00000,29.00000,1171
17,193,0.00997,25.00000,39.00000,1007
17,209,0.00997,26.00000,38.00000,1021
17,225,0.00999,33.00000,31.00000,1157
17,241,0.01004,31.00000,33.00000,1145
17,257,0.01004,29.00000,35.00000,1109
17,273,0.01003,29.00000,35.00000,1109
17,289,0.01003,35.00000,29.00000,1164
17,305,0.01002,26.00000,38.00000,1028
17,321,0.01001,33.00000,31.00000,1162
17,337,0.01000,35.00000,29.00000,1167
17,353,0.00994,30.00000,34.00000,1082
17,369,0.00992,32.00000,32.00000,1154
17,385,0.00992,26.00000,38.00000,1029
18,1,0.00878,34.00000,30.00000,1145
18,17,0.00921,30.00000,34.00000,1088
18,33,0.00942,37.00000,27.00000,1194
18,49,0.00926,32.00000,32.00000,1145
18,65,0.00932,34.00000,30.00000,1163
18,81,0.00930,36.00000,28.00000,1162
18,97,0.00930,30.00000,34.00000,1080
18,113,0.00931,32.00000,32.00000,1145
18,129,0.00930,33.00000,31.00000,1166
18,145,0.00927,35.00000,29.00000,1170
18,161,0.00918,33.00000,31.00000,1162
18,177,0.00919,28.00000,36.00000,1055
18,193,0.00922,29.00000,35.00000,1096
18,209,0.00924,32.00000,32.00000,1152
18,225,0.00921,34.00000,30.00000,1171
18,241,0.00920,30.00000,34.00000,1089
18,257,0.00918,32.00000,32.00000,1152
18,273,0.00916,36.00000,28.00000,1166
18,289,0.00916,35.00000,29.00000,1152
18,305,0.00915,36.00000,28.00000,1167
18,321,0.00913,35.00000,29.00000,1164
18,337,0.00914,37.00000,27.00000,1186
18,353,0.00913,36.00000,28.00000,1155
18,369,0.00913,27.00000,37.00000,1063
18,385,0.00913,34.00000,30.00000,1158
19,1,0.00919,29.00000,35.00000,1102
19,17,0.00949,28.00000,36.00000,1061
19,33,0.00912,31.00000,33.00000,1145
19,49,0.00915,34.00000,30.00000,1164
19,65,0.00917,27.00000,37.00000,1067
19,81,0.00924,27.00000,37.00000,1074
19,97,0.00922,36.00000,28.00000,1159
19,113,0.00923,32.00000,32.00000,1150
19,129,0.00922,34.00000,30.00000,1160
19,145,0.00918,29.00000,35.00000,1105
19,161,0.00917,33.00000,31.00000,1162
19,177,0.00914,28.00000,36.00000,1067
19,193,0.00918,27.00000,37.00000,1066
19,209,0.00921,35.00000,29.00000,1169
19,225,0.00921,36.00000,28.00000,1164
19,241,0.00921,31.00000,33.00000,1144
19,257,0.00922,38.00000,26.00000,1229
19,273,0.00922,37.00000,27.00000,1195
19,289,0.00923,34.00000,30.00000,1160
19,305,0.00924,29.00000,35.00000,1106
19,321,0.00926,29.00000,35.00000,1105
19,337,0.00927,27.00000,37.00000,1068
19,353,0.00929,29.00000,35.00000,1106
19,369,0.00929,28.00000,36.00000,1066
19,385,0.00930,30.00000,34.00000,1090
20,1,0.00934,35.00000,29.00000,1194
20,17,0.00948,32.00000,32.00000,1161
20,33,0.00900,31.00000,33.00000,1149
